season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,JM Bairstow,Jonny Bairstow,43,22,40,3,4,195.45,False,False,"{'wickets': 1, 'runs': 67}",7.2,hit wicket b KH Pandya,"<b>he's stepped onto his stumps!</b> Oh boy, what a way to go when you're striking them this well. He wants to ramp him fine, so he gets hurriedly into the crease at this length ball at middle stump. His back leg has landed onto the base of the stumps and that is the end of a whirlwind inningds",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,MK Pandey,Manish Pandey,2,7,8,0,0,28.57,False,False,"{'wickets': 2, 'runs': 71}",8.6,c Pollard b Chahar,"<b>drills it straight to long-off!</b> This is probably criticism from the last game playing on this mind. Chahar gets him the way he got Gill the other night - with a dipping length ball that just drifts in towards the body, late in its trajectory. Messes with the flow for the straight six, suddenly there's no room and he can only dig it out to the safest hands on the pitch",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Virat Singh,Virat Singh,11,12,27,1,0,91.66,False,False,"{'wickets': 4, 'runs': 102}",14.1,c Yadav b Chahar,"<b>lofted it straight to long-off!</b> He's lost his shape. It's a googly, short of a length outside off. Shapes to blaze that through cover off the back foot, but he's going too hard as that stick in the pitch and it's a lofted cut straight to the fielder",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,V Shankar,Vijay Shankar,28,25,44,0,2,112.00,False,False,"{'wickets': 8, 'runs': 134}",18.5,c Yadav b Bumrah,"<b>no, he's decided to try and pick up the boundary and sliced it straight up for long-off.</b> This is the end of this chase, barring a serious miracle. Full slower ball outside off, reaching out in front of his body once again, trying to loft it straight. Just no control at all. Bumrah's bowled something like 9 consecutive slower balls and they've had no answers",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,2,4,5,0,0,50.00,False,False,"{'wickets': 5, 'runs': 104}",14.5,c Milne b Chahar,"<b>taken at deep backward square!</b> Oh boy, the wheels are coming right off. Chahar is doing the job for Mumbai again. Length ball at middle stump, brings out the slog sweep and gets no power on it. Milne stretches two hands to his right and ends up grabbing it with only one - ball caught hand, as they say, but he'd done the work to get under that",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Abdul Samad,Abdul Samad,7,8,16,1,0,87.50,False,False,"{'wickets': 6, 'runs': 129}",17.4,run out (HH Pandya),"<b>got him!</b> Hardik Pandya has nailed another direct hit. This time at the non-strikers end. Yorker length ball outside off, jams it to extra cover's right and is deep in the crease when he does it. Has to gather his bearings as he takes off. Hardik swoops down one with his right hand and hits it stumps on the half-volley. Don't think Samad would have had a chance even if he'd had any momentum at the start of the run",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Rashid Khan,Rashid Khan,0,1,4,0,0,0.00,False,False,"{'wickets': 7, 'runs': 130}",17.6,lbw b Boult,"<b>he's been given lbw and he reviews.</b> It's a searing yorker that's caught him dead in front of middle and off. But did it catch the toe of the bat or his actual toe? Looks like the latter...right toe. Nothing on Ultra Edge as that passes the bat and tracking will confirm that this is plumb. Brilliant, brilliant yorker from Boult. The option to play Bumrah out has been snatched by the two wickets he's taken in this over",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,B Kumar,Bhuvneshwar Kumar,1,2,9,0,0,50.00,False,False,"{'wickets': 9, 'runs': 135}",19.1, b Boult,"<b>tonks off stump!</b> 139kph, dead-on yorker starting at middle and curving away. Bhuvi looks to club across the line but that is long past his attempt",
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Mujeeb Ur Rahman,Mujeeb Ur Rahman,1,1,6,0,0,100.00,False,True,{},,not out,,
2021.0,1254066,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,KK Ahmed,Khaleel Ahmed,1,2,4,0,0,50.00,False,False,"{'wickets': 10, 'runs': 137}",19.4, b Boult,<b>splits middle and off</b> and Mumbai Indians have done it yet again. Yorker nailed once again and Mujeeb's attempted chop is futile. Boult finishes with three wickets,
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,KL Rahul,KL Rahul,5,7,17,1,0,71.42,True,False,"{'wickets': 2, 'runs': 15}",2.5,run out (Jadeja),"pitches outside leg and swings to strike the pad. The muffled lbw appeal is shot down. Gayle may have eked an inner edge onto the pad But, hey, Jadeja (who else?) swoops down on the ball from short cover and <strong>nails the stumps at the striker's end</strong> to catch Rahul short. Rocket throw. Gayle doesn't do these super-fast singles/leg-byes. Rahul pushes him through, opts against diving, and he loses his wicket in the end",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,0,2,5,0,0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.4, b Chahar,"<strong>Chahar castles Agarwal with a beauty and lets out a big roar</strong>. Fuller than a good length, starts around middle stump, and nips away just enough to ping the top of off stump. The late shape opens up Agarwal and messes with his balance. There's the early wicket for CSK. Agarwal wafts to the leg side and misses. He goes for a two-ball duck",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,CH Gayle,Chris Gayle,10,10,20,2,0,100.00,False,False,"{'wickets': 3, 'runs': 19}",4.2,c Jadeja b Chahar,"Jadeja shows Gaikwad how to take catches. The Boss is gone now. <b>Knuckle-ball variation</b>, finishes around off stump. Gayle is early into the drive, and ends up scooping it in the air. Jadeja swoops to right from short cover, dishes out a full-length dive, and hangs onto the ball even as he lands on his elbow. He makes it look ridiculously easy",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,DJ Hooda,Deepak Hooda,10,15,19,1,0,66.66,False,False,"{'wickets': 5, 'runs': 26}",6.2,c du Plessis b Chahar,"<strong>chipped straight to mid-off</strong>! Such a soft dismissal this one. Regular swinging delivery lands on the seam outside off, hint of away swing and Hooda merely gives some catching practice to du Plessis",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,N Pooran,Nicholas Pooran,0,2,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 19}",4.4,c Thakur b Chahar,"This is a cracker of a powerplay for CSK! Pooran holes out for a duck. Shoulder-high short delivery outside off, gets big on Pooran. He looks away, takes his eyes off this lifter, and pulls it straight into the lap of Thakur at long leg.",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,Shahrukh Khan,47,36,55,4,2,130.55,False,False,"{'wickets': 8, 'runs': 101}",19.1,c Jadeja b Curran,"<strong>No fifty for SRK, he holes out to Jadeja</strong>. Banged in short and outside off, offcutter once again from Curran, asks SRK to manufacture his own pace. SRK pulls and ends up splicing it in the air off a top edge. Jadeja runs in from deep midwicket, then runs to his left, and snaffles it",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,JA Richardson,Jhye Richardson,15,22,18,2,0,68.18,False,False,"{'wickets': 6, 'runs': 57}",12.1, b Ali,"Moeen Ali darts a slider, fired full on middle, seems to gather more pace after hitting the pitch. It's nowhere near short enough for the pull. Richardson misjudges the length and searches for the pull. He misses it altogether. Moeen hits the stumps",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,M Ashwin,Murugan Ashwin,6,14,17,0,0,42.85,False,False,"{'wickets': 7, 'runs': 87}",16.5,c du Plessis b Bravo,"<strong>Ashwin holes out to Faf in the infield</strong>. He can't clear mid-off. Back of a length and holds its line outside off, Ashwin is a bit early into the loft, he picks out one of the best fielders in the CSK side",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,Mohammed Shami,Mohammed Shami,9,12,16,0,0,75.00,False,True,{},,not out,,
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,RP Meredith,Riley Meredith,0,0,4,0,0,-,False,True,{},,not out,,
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,5,16,24,0,0,31.25,False,False,"{'wickets': 1, 'runs': 24}",4.6,c Hooda b Arshdeep Singh,"Gaikwad picks out Hooda at deep midwicket. Arshdeep puts him out of his misery. Banged in short and outside off, shoulder-high offcutter, Gaikwad drags a pull against the angle and hits it straight into the lap of Hooda",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,F du Plessis,Faf du Plessis,36,33,80,3,1,109.09,False,True,{},,not out,,
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,MM Ali,Moeen Ali,46,31,36,7,1,148.38,False,False,"{'wickets': 2, 'runs': 90}",12.3,c Shahrukh Khan b Ashwin,"<strong>M Ash comes back and has Moeen holing out</strong> to SRK at deep midwicket. Another googly, pushed through on off, Moeen has a slog-sweep at it even before it turns. He picks out the outfielder",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,SK Raina,Suresh Raina,8,9,14,1,0,88.88,False,False,"{'wickets': 3, 'runs': 99}",14.2,c &dagger;Rahul b Mohammed Shami,"Raina jumps across off stump this time, Shami bangs a bouncer on middle, climbing towards the shoulder. Raina looks away, takes his eyes off the ball, and flaps a pull behind to Rahul",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,0,1,3,0,0,0.00,False,False,"{'wickets': 4, 'runs': 99}",14.3,c Pooran b Mohammed Shami,"two in two for Shami! Banged in short and outside off, Rayudu advances down the track. He aims to pump it over covers, instead he slices it squarer. Pooran runs in from point and pouches it. They check for a possible no-ball for height, but this was fine. To add to it, Raina had stepped out",
2021.0,1254065,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,SM Curran,Sam Curran,5,4,6,1,0,125.00,False,True,{},,not out,,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,PP Shaw,Prithvi Shaw,2,5,12,0,0,40.00,False,False,"{'wickets': 1, 'runs': 5}",1.6,c Miller b Unadkat,"<b>taken at backward point!</b> Unadkat changes it up early. A full slower ball at off stump. Shaw stuck in the crease, trying to drill this across the line through midwicket. Gets a leading edge and it flies comfortably to Miller there",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,S Dhawan,Shikhar Dhawan,9,11,18,1,0,81.81,False,False,"{'wickets': 2, 'runs': 16}",3.1,c &dagger;Samson b Unadkat,"<b>Samson flies to his right to hold on!</b> Unadkat now on a hat-trick. Looks like another slower ball. Good length just outside off, Dhawan shuffles for the ramp but is caught in an awkward and upright position as he executes it. Which is why I suspect that was a slower one. But we'll take a look at that later. He has ended up getting a thick edge and Samson goes one-handed, stretching high and to his right to grab this. Superb from the RR captain. <b>Addendum:</b> It wasn't a slower ball, it was an outswinger",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,AM Rahane,Ajinkya Rahane,8,8,21,1,0,100.00,False,False,"{'wickets': 3, 'runs': 36}",5.5,c &amp; b Unadkat,"<b>chipped straight back to the bowler!</b> Unadkat savouring this new role! The domestic stalwart we've known is surely on display tonight. A slower ball at length, just outside off. Rahane seemed to be advancing but pulled out of his shot - don't know what exactly it was meant to be - and could only jab this back with hard hands down the pitch",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,RR Pant,Rishabh Pant,51,32,52,9,0,159.37,True,False,"{'wickets': 5, 'runs': 88}",12.4,run out (Parag),"<b>direct hit from Parag and Pant isn't even bothering to wait.</b> Full and loopy at the stumps. He turns it pitch side on the leg side, and takes off to steal the run. Parag gets to it quickly, swivels rapidly from his right side and takes down the stumps at the non-striker's end before breaking into dance. He has haulted a very dangerous looking innings from Delhi's captain",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,MP Stoinis,Marcus Stoinis,0,5,7,0,0,0.00,False,False,"{'wickets': 4, 'runs': 37}",6.5,c Buttler b Mustafizur Rahman,"<b>Buttler runs back from short extra and grabs that!</b> This is terrific bowling from RR. Delhi have absolutely no answers right now. Another cutter, landed at a length just outside off. Stoinis has shaped for the drive on the up and then has to check the shot. It loops over Buttler, who has to go back and slightly to his right. Tracks it nicely over his shoulders and stretches his arms to grab it",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,Lalit Yadav,Lalit Yadav,20,24,40,3,0,83.33,False,False,"{'wickets': 6, 'runs': 100}",14.5,c Tewatia b Morris,"<b>and it is taken at mid-on.</b> Tewatia pumps his fists, this is a very good catch. Length and slanted into middle stump. He looks to loft that on the rise over the infielder and ends up getting it high on the bat. Tewatia tracks it over his right shoulder and keeps his balance after stretching to grab this",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,TK Curran,Tom Curran,21,16,24,2,0,131.25,False,False,"{'wickets': 7, 'runs': 128}",18.2, b Mustafizur Rahman,<b>sneaks through from under the sweep</b> and hits off stump. Beautifully done. Full and dipping this time. Curran's looking to swipe into the leg side but ends up jamming his bat into the pitch. Nowhere near it as that bounces past his back knee and tonks off stump,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,CR Woakes,Chris Woakes,15,11,26,2,0,136.36,False,True,{},,not out,,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,R Ashwin,Ravichandran Ashwin,7,4,7,1,0,175.00,False,False,"{'wickets': 8, 'runs': 136}",18.6,run out (Miller/&dagger;Samson),"<b>Ashwin could be run-out here.</b> Slower ball, full and outside off stump. Swings for it and gets it towards long-off off the cue-end. Woakes calls for the second, Ashwin turns for it. Miller is very confident though, takes his time with the pick up, winds up his arm and sends a lovely throw on the bounce to Samson. Ashwin is grounding the bat but he's well short",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,DC,1,K Rabada,Kagiso Rabada,9,4,5,1,0,225.00,False,True,{},,not out,,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,JC Buttler,Jos Buttler,2,7,15,0,0,28.57,False,False,"{'wickets': 2, 'runs': 13}",2.6,c &dagger;Pant b Woakes,"<b>inside edge and they have Buttler!</b> Was that the long con from Woakes? Slams it in at a length and brings this one <i>in</i> to Buttler, who has walked into the off side possibly to fetch the awayswinger into the leg side. He's cramped at his body, trying to hurriedly turn it into the leg side, and gets an inside edge that is sailing to Pant's left. The keeper does superbly to grab that with a dive",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,M Vohra,Manan Vohra,9,11,14,2,0,81.81,False,False,"{'wickets': 1, 'runs': 13}",2.4,c Rabada b Woakes,"<b>can't clear mid-on this time!</b> Full and at middle stump. Wants to hit that over mid-on but checks his shot for some reason. Did that stop on him? He ends up getting height but not a lot of distance on that, Rabada takes some steps backwards and holds on",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,SV Samson,Sanju Samson,4,3,6,1,0,133.33,True,False,"{'wickets': 3, 'runs': 17}",3.3,c Dhawan b Rabada,"<b>taken at slip!</b> I'm back, says Rabada! Hangs this length ball outside off, marginal movement outside off. Samson looks to drive through the line. It carries nicely for Dhawan, high to his left. Rajasthan in familiar territory - lost three wickets in the powerplay quite a few times last season",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,S Dube,Shivam Dube,2,7,21,0,0,28.57,False,False,"{'wickets': 4, 'runs': 36}",7.4,c Dhawan b Avesh Khan,"<b>taken at slip!</b> Dube driving on the up at a length ball that he is not close to. Middle stump line, cutting away and getting steep on him. Feet absolutely rooted. Flies to Dhawan at wide slip",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,DA Miller,David Miller,62,43,59,7,2,144.18,False,False,"{'wickets': 7, 'runs': 104}",15.5,c Lalit Yadav b Avesh Khan,"<b>taken at long-on!</b> Avesh has his revenge! What a sequence it's been, these last three balls. He goes slightly fuller and it looks like that dips towards off stump very late as Miller clears the front leg to try and loft him straight. Gets it off the toe end and is caught well inside the boundary",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,R Parag,Riyan Parag,2,5,9,0,0,40.00,False,False,"{'wickets': 5, 'runs': 42}",9.2,c Dhawan b Avesh Khan,"<b>taken at extra cover!</b> Parag looks for the loft over mid-off and gets it off the toe-end. It's a slower ball. It's full and outside off, there for the loft it it is regular paced. But it is not. His bottom hand comes off. Hangs high for Dhawan and Royals are sinking rapidly now",
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,R Tewatia,Rahul Tewatia,19,17,27,2,0,111.76,False,False,"{'wickets': 6, 'runs': 90}",14.5,c Lalit Yadav b Rabada,<b>taken by midwicket running in.</b> Short of a length and onto him quickly as he shapes to pull. Ends up slicing that and Lalit jogs in to hold onto that,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,CH Morris,Chris Morris,36,18,31,0,4,200.00,False,True,{},,not out,,
2021.0,1254064,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,JD Unadkat,Jaydev Unadkat,11,7,22,0,1,157.14,False,True,{},,not out,,
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,V Kohli,Virat Kohli,33,29,53,4,0,113.79,True,False,"{'wickets': 3, 'runs': 91}",12.1,c Shankar b Holder,"<b>Excellent catch in the outfield from Vijay Shankar in his 100th T20</b>. Banged in short on middle, hip-high delivery on middle, not all that short, not all that quick, but the ball isn't coming on, messing with the pull. Spliced into the night sky off a top edge. Vijay sprints in from long leg and snaffles it. He's a fine fielder - has pulled off some blinders as a sub for SRH in the past. Slides on his knees and snaffles it",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,D Padikkal,Devdutt Padikkal,11,13,12,2,0,84.61,False,False,"{'wickets': 1, 'runs': 19}",2.5,c Nadeem b Kumar,"<strong>hauled to midwicket</strong>! Sharp catch from Nadeem. Padikkal throws his head back and walks off into the dug out. Back of a length and around off, not enough room for Padikkal to have a free swing, he finds the infielder",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,Shahbaz Ahmed,Shahbaz Ahmed,14,10,18,0,1,140.00,False,False,"{'wickets': 2, 'runs': 47}",6.1,c Rashid Khan b Nadeem,"<strong>Terrific catch from Rashid Khan</strong>. He tears across to his right from deep square leg, slides on his knees, and takes out the pinch-hitter. Ahmed had the license to go after the bowler. He shimmies out of the crease and aims to line-up the left-arm fingerspinner, but drags it away to the leg side. Rashid makes the catch look so very easy. Ahmed can't clear the bigger side of the ground",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,GJ Maxwell,Glenn Maxwell,59,41,65,5,3,143.90,False,False,"{'wickets': 8, 'runs': 149}",19.6,c &dagger;Saha b Holder,"<b>caught behind</B> as Holder sticks to his plan - targeting the wide line - and Maxwell slogs wildly, getting a bottom edge through to the keeper. Appropriate finish from a bowling side that's been superb tonight.",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,AB de Villiers,AB de Villiers,1,5,8,0,0,20.00,False,False,"{'wickets': 4, 'runs': 95}",13.4,c Warner b Rashid Khan,"<strong>Rashid comes back and takes out AB</strong>. Kohli and AB fall in successive overs. Shortish legbreak, comes off so very slow, Rashid takes it away from the swinging arc of the batsman. AB throws his bat at a cut and slashes it to Warner at extra-cover",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,Washington Sundar,Washington Sundar,8,11,10,1,0,72.72,False,False,"{'wickets': 5, 'runs': 105}",15.5,c Pandey b Rashid Khan,"Pandey runs in from long-off, dives forward, and completes another sharp catch. Warner called for more energy in the field - his boys are responding to him. Much fuller and Rashid takes this across from Washington. He aims to slog-sweep this wrong'un against the turn, but ends up splicing it to Pandey who is a spectacular fielder too",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,DT Christian,Dan Christian,1,2,5,0,0,50.00,False,False,"{'wickets': 6, 'runs': 109}",16.4,c &dagger;Saha b Natarajan,"Saha belts out an appeal for caught behind. <strong>Given out by umpire Gandhe</strong>. Christian chats with Maxwell and calls for a review. Very full and very wide of off, Christian reaches out. He throws his bat at ball. He did he nick it? Ultra Edge detects a spike, so umpire Gandhe's decision is upheld. First wicket this match for Natarajan as RCB continue to stumble",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,KA Jamieson,Kyle Jamieson,12,9,14,2,0,133.33,False,False,"{'wickets': 7, 'runs': 136}",19.1,c Pandey b Holder,"<b>taken at long-on</b>. Jamieson is backing away. Holder follows him. The plan is to go yorker. It's not the perfect one, which is why the ball goes in the air, but it's close enough to that blockhole that the batsman just can't get enough leverage. Top stuff from Sunrisers.",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,HV Patel,Harshal Patel,0,0,6,0,0,-,False,True,{},,not out,,
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,WP Saha,Wriddhiman Saha,1,9,13,0,0,11.11,False,False,"{'wickets': 1, 'runs': 13}",2.2,c Maxwell b Mohammed Siraj,"<strong>slashed straight to Maxwell at backward point</strong>. Short, wide outside off, Siraj gives Saha a chance to free his arms and break free. He cuts firmly but straight into the lap of that infielder. <strong>Saha v Siraj: 0 off 8 balls</strong>",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,DA Warner,David Warner,54,37,66,7,1,145.94,True,False,"{'wickets': 2, 'runs': 96}",13.2,c Christian b Jamieson,"<b>Jamieson takes pace off it and takes it away from Warner's swinging arc</b>. Offcutter, grips in the pitch. Warner has to fetch the pull from outside off. He can only drag it straighter than intended to long-on. Warner exits, exposing SRH's suspect middle order",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,MK Pandey,Manish Pandey,38,39,69,2,2,97.43,False,False,"{'wickets': 4, 'runs': 115}",16.2,c Patel b Shahbaz Ahmed,<strong>two in two for Ahmed</strong>. The pressure gets to Pandey and he holes out this time. He dashes out of the crease for the punch over extra-cover. Ahmed held this back and gets it to spin away from the advancing batsman. This sliced hit settles into the hands of Patel at short third man,
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,JM Bairstow,Jonny Bairstow,12,13,14,1,0,92.30,False,False,"{'wickets': 3, 'runs': 115}",16.1,c &dagger;de Villiers b Shahbaz Ahmed,"AB calls for it and takes this skier near the midwicket region after tumbling into the turf. Flat and quick, sliding into middle, Bairstow aims to slog-sweep it over the leg side. Instead, he slices it high and AB does the rest with the big gloves",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Abdul Samad,Abdul Samad,0,2,6,0,0,0.00,False,False,"{'wickets': 5, 'runs': 116}",16.6,c &amp; b Shahbaz Ahmed,"<strong>Triple-wicket over from Ahmed</strong>! He takes this return catch and wheels away. Catch him if you can. Sliding into middle, hint of extra bounce, Samad aims to bash it over the leg side with a slog-sweep. Instead, he skews it back to the bowler. He holds his nerve and pouches it",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,V Shankar,Vijay Shankar,3,5,10,0,0,60.00,False,False,"{'wickets': 6, 'runs': 123}",17.6,c Kohli b Patel,"<strong>holes out to Kohli running in at deep midwicket</strong>. 113.9ks slower-ball offcutter outside off, deceives Vijay. He picks it up in the air and hits it straight to the RCB captain. SRH are making a mess of this chase",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,JO Holder,Jason Holder,4,5,10,0,0,80.00,False,False,"{'wickets': 7, 'runs': 130}",18.3,c Christian b Mohammed Siraj,"Holder picks out long-off. Fullish ball outside off, possibly a slower variation again. Holder prefers hitting down the ground, he ends up slicing a loft to long-off",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Rashid Khan,Rashid Khan,17,9,12,1,1,188.88,False,False,"{'wickets': 8, 'runs': 142}",19.4,run out (Mohammed Siraj/&dagger;de Villiers),"another slower short ball dug into the pitch, hauled away to deep square leg. Rashid has to come back for the second....and he's caught well short. Good, flat throw from Siraj at deep square. Looks like it'll be nothing for SRH. Replays indicate that was a short run as well. Rashid didn't drag his bat past the line at the bowler's end",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,B Kumar,Bhuvneshwar Kumar,2,2,10,0,0,100.00,False,True,{},,not out,,
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,S Nadeem,Shahbaz Nadeem,0,1,3,0,0,0.00,False,False,"{'wickets': 9, 'runs': 142}",19.5,c Shahbaz Ahmed b Patel,"<strong>Ahmed is in the thick of the action</strong>. He runs back from backward point and snaffles it. Offcutter into the pitch. Nadeem makes room outside leg, Patel chases him with that variation and has him holing out",
2021.0,1254063,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,T Natarajan,T Natarajan,0,0,1,0,0,-,False,True,{},,not out,,
